,STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY,LATITUDE,LONGITUDE
71,1.6012E+15,1/12/16 20:43,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,14,1/12/16 20:43,1/12/16 20:44,1/12/16 20:47,1/12/16 21:02,N,Y,232,218,3,2,1,40.7370595,-73.9865336
72,1.6013E+15,1/13/16 2:48,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,43,1/13/16 2:48,1/13/16 2:49,1/13/16 2:53,1/13/16 3:03,N,Y,322,279,1,1,1,40.7332802,-73.9871961
73,1.60131E+15,1/13/16 15:35,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,94,1/13/16 15:37,1/13/16 15:37,1/13/16 15:41,1/13/16 15:51,N,Y,346,252,1,1,0,40.7332923,-73.9933363
74,1.6013E+15,1/13/16 16:50,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,51,1/13/16 16:51,1/13/16 16:51,1/13/16 16:56,1/13/16 16:59,N,Y,371,320,0,1,0,40.7295535,-73.9899172
75,1.6013E+15,1/13/16 17:59,MANHATTAN,397,GREENE & 8 ST,MANHATTAN,10003,6,1,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,6,1/13/16 17:59,1/13/16 18:00,1/13/16 18:03,1/13/16 18:10,N,Y,205,199,1,0,0,40.731264,-73.9940545
76,1.6013E+15,1/13/16 18:52,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,1/13/16 18:52,1/13/16 18:53,1/13/16 18:55,1/13/16 19:02,N,Y,193,189,1,0,0,40.7299926,-73.99408
77,1.6013E+15,1/13/16 19:53,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,10,1/13/16 19:53,1/13/16 19:54,1/13/16 20:00,1/13/16 20:19,N,Y,434,424,0,1,0,40.7299926,-73.99408
78,1.6013E+15,1/13/16 21:46,MANHATTAN,393,UNIVERSITY PL & WASHINGTON SQ NORTH,MANHATTAN,10003,6,1,102,2,10,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,1/13/16 21:46,1/13/16 21:46,1/13/16 21:51,1/13/16 21:58,N,Y,331,327,1,0,0,40.7307203,-73.9955793
79,1.60141E+15,1/14/16 10:53,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,43,1/14/16 10:54,1/14/16 10:54,1/14/16 10:57,1/14/16 11:02,N,Y,228,185,1,1,2,40.7345463,-73.9922668
80,1.60147E+15,1/14/16 20:07,MANHATTAN,7118,BMT L - 3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,31,1/14/16 20:07,1/14/16 20:07,1/14/16 20:11,1/14/16 20:21,N,Y,258,227,1,0,0,40.7332802,-73.9871961
81,1.6014E+15,1/14/16 21:06,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,9,1/14/16 21:06,1/14/16 21:06,1/14/16 21:10,1/14/16 21:23,N,Y,243,234,0,1,0,40.7358757,-73.9874033
82,1.6014E+15,1/14/16 22:40,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,1/14/16 22:40,1/14/16 22:41,1/14/16 22:45,1/14/16 22:57,N,Y,318,312,1,0,0,40.7290028,-73.9937742
83,1.6014E+15,1/14/16 23:42,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,85,1/14/16 23:43,1/14/16 23:43,1/14/16 23:47,1/14/16 23:55,N,Y,318,233,3,2,1,40.734242,-73.9835512
84,1.6015E+15,1/15/16 0:18,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,8,1/15/16 0:18,1/15/16 0:18,1/15/16 0:21,1/15/16 0:39,N,Y,183,175,3,2,1,40.7346182,-73.986211
85,1.60151E+15,1/15/16 11:05,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,41,1/15/16 11:06,1/15/16 11:06,1/15/16 11:10,1/15/16 11:15,N,Y,275,234,1,1,1,40.7332923,-73.9933363
86,1.6015E+15,1/15/16 12:09,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,27,1/15/16 12:09,1/15/16 12:10,1/15/16 12:19,1/15/16 12:41,N,Y,591,564,0,1,0,40.7279634,-73.9881305
87,1.6015E+15,1/15/16 14:20,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Vehicle Accident - Other,NonMedical Emergencies,14,1/15/16 14:20,1/15/16 14:21,1/15/16 14:26,1/15/16 14:39,N,Y,324,310,1,1,0,40.730379,-73.9863665
88,1.6015E+15,1/15/16 14:38,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,91,1/15/16 14:40,1/15/16 14:40,1/15/16 14:42,1/15/16 14:54,N,Y,238,147,3,2,1,40.7307173,-73.989061
89,1.6015E+15,1/15/16 15:14,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,73,1/15/16 15:16,1/15/16 15:16,1/15/16 15:20,1/15/16 15:24,N,Y,337,264,1,1,1,40.7370595,-73.9865336
90,1.6015E+15,1/15/16 15:41,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,Verbal,Initial Alarm,First Alarm,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,26,1/15/16 15:42,1/15/16 15:42,1/15/16 15:42,1/15/16 15:44,N,Y,36,10,1,0,0,40.7297863,-73.9953192
91,1.6015E+15,1/15/16 18:12,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,5,1/15/16 18:12,1/15/16 18:13,1/15/16 18:17,1/15/16 18:26,N,Y,309,304,1,0,0,40.7316589,-73.9854323
92,1.60151E+15,1/15/16 18:23,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,20,1/15/16 18:23,1/15/16 18:23,1/15/16 18:25,1/15/16 18:27,N,Y,164,144,4,2,1,40.7332923,-73.9933363
93,1.6015E+15,1/15/16 19:56,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,5,1/15/16 19:56,1/15/16 19:56,1/15/16 20:01,1/15/16 20:07,N,Y,324,319,0,1,0,40.7354347,-73.9826915
94,1.6015E+15,1/15/16 20:06,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,1/15/16 20:06,1/15/16 20:06,1/15/16 20:10,1/15/16 20:26,N,Y,260,253,1,0,0,40.7305773,-73.9924238
95,1.6015E+15,1/15/16 20:23,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,13,1/15/16 20:23,1/15/16 20:24,1/15/16 20:29,1/15/16 20:35,N,Y,333,320,1,0,0,40.7279634,-73.9881305
96,1.6015E+15,1/15/16 23:07,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,12,1/15/16 23:07,1/15/16 23:07,1/15/16 23:11,1/15/16 23:16,N,Y,254,242,1,0,0,40.7295535,-73.9899172
97,1.60151E+15,1/15/16 23:37,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,1/15/16 23:37,1/15/16 23:38,1/15/16 23:41,1/15/16 23:49,N,Y,248,242,1,0,0,40.7317192,-73.9914682
98,1.6016E+15,1/16/16 0:39,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,12,1/16/16 0:39,1/16/16 0:39,1/16/16 0:44,1/16/16 0:58,N,Y,328,316,2,2,1,40.7354347,-73.9826915
99,1.6016E+15,1/16/16 0:59,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,1/16/16 0:59,1/16/16 1:00,1/16/16 1:04,1/16/16 1:13,N,Y,246,242,1,0,0,40.7295535,-73.9899172
100,1.6016E+15,1/16/16 2:23,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,7,1/16/16 2:23,1/16/16 2:24,1/16/16 2:28,1/16/16 2:31,N,Y,261,254,1,0,0,40.7290028,-73.9937742
101,1.6016E+15,1/16/16 13:53,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,18,1/16/16 13:54,1/16/16 13:54,1/16/16 13:58,1/16/16 15:20,N,Y,301,283,1,0,0,40.7358757,-73.9874033
102,1.6016E+15,1/16/16 16:33,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,7,1/16/16 16:33,1/16/16 16:34,1/16/16 16:37,1/16/16 16:40,N,Y,236,229,1,0,0,40.7279634,-73.9881305
103,1.60161E+15,1/16/16 17:33,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,1/16/16 17:34,1/16/16 17:34,1/16/16 17:38,1/16/16 17:45,N,N,254,248,1,0,0,40.7358984,-73.9912281
104,1.6016E+15,1/16/16 19:18,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,170,1/16/16 19:21,1/16/16 19:21,1/16/16 19:25,1/16/16 19:29,N,N,402,232,1,0,0,40.7346509,-73.9882781
105,1.6016E+15,1/16/16 20:35,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,10,1/16/16 20:35,1/16/16 20:35,1/16/16 20:40,1/16/16 20:53,N,Y,299,289,1,0,0,40.7279634,-73.9881305
106,1.60161E+15,1/16/16 22:33,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,259,1/16/16 22:38,1/16/16 22:38,1/16/16 23:20,1/16/16 23:25,N,N,2805,2546,2,0,0,40.7321706,-73.9943213
107,1.60161E+15,1/16/16 23:58,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,4,1/16/16 23:58,1/16/16 23:59,1/17/16 0:03,1/17/16 0:15,N,Y,305,301,1,0,0,40.7358984,-73.9912281
108,1.6017E+15,1/17/16 1:17,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,46,1/17/16 1:18,1/17/16 1:18,1/17/16 1:24,1/17/16 1:54,N,Y,403,357,2,2,1,40.7354347,-73.9826915
109,1.6017E+15,1/17/16 4:34,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,Phone,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,58,1/17/16 4:35,1/17/16 4:36,1/17/16 4:41,1/17/16 4:49,N,Y,399,341,1,0,0,40.7305773,-73.9924238
110,1.6017E+15,1/17/16 4:51,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,30,1/17/16 4:52,1/17/16 4:52,1/17/16 4:54,1/17/16 4:57,N,Y,177,147,1,0,0,40.7305773,-73.9924238
111,1.6017E+15,1/17/16 15:56,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,8,1/17/16 15:56,1/17/16 15:57,1/17/16 16:01,1/17/16 16:07,N,Y,280,272,2,2,1,40.7291746,-73.9872494
112,1.6017E+15,1/17/16 17:19,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,12,1/17/16 17:19,1/17/16 17:19,1/17/16 17:28,1/17/16 17:42,N,Y,563,551,0,1,0,40.7354347,-73.9826915
113,1.6017E+15,1/17/16 20:01,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,8,1/17/16 20:02,1/17/16 20:02,1/17/16 20:05,1/17/16 20:12,N,Y,195,187,1,0,0,40.7332802,-73.9871961
114,1.6018E+15,1/18/16 1:54,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,35,1/18/16 1:55,1/18/16 1:55,1/18/16 2:00,1/18/16 2:05,N,Y,360,325,1,0,1,40.7316589,-73.9854323
115,1.6018E+15,1/18/16 2:16,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,17,1/18/16 2:16,1/18/16 2:17,1/18/16 2:23,1/18/16 2:34,N,Y,404,387,3,2,1,40.7316589,-73.9854323
116,1.6018E+15,1/18/16 3:09,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,35,1/18/16 3:10,1/18/16 3:10,1/18/16 3:15,1/18/16 3:22,N,Y,335,300,1,0,1,40.7316589,-73.9854323
117,1.6018E+15,1/18/16 7:40,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,9,1/18/16 7:40,1/18/16 7:40,1/18/16 7:43,1/18/16 7:52,N,Y,168,159,3,2,1,40.7346182,-73.986211
118,1.6018E+15,1/18/16 12:00,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,10,1/18/16 12:00,1/18/16 12:00,1/18/16 12:00,1/18/16 12:39,N,Y,52,42,2,2,1,40.7307173,-73.989061
119,1.6018E+15,1/18/16 22:04,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,66,1/18/16 22:05,1/18/16 22:06,1/18/16 22:09,1/18/16 22:55,N,Y,311,245,1,1,1,40.7319753,-73.9881577
120,1.6018E+15,1/18/16 22:56,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,8,1/18/16 22:56,1/18/16 22:56,1/18/16 23:00,1/18/16 23:08,N,Y,243,235,0,1,0,40.7358757,-73.9874033
121,1.6019E+15,1/19/16 7:40,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,10,1/19/16 7:40,1/19/16 7:41,1/19/16 7:45,1/19/16 8:07,N,Y,293,283,2,2,1,40.7316589,-73.9854323
122,1.6019E+15,1/19/16 22:21,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,49,1/19/16 22:22,1/19/16 22:22,1/19/16 22:27,1/19/16 23:04,N,Y,325,276,3,2,1,40.734242,-73.9835512
123,1.6019E+15,1/19/16 23:04,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,22,1/19/16 23:04,1/19/16 23:05,1/19/16 23:08,1/19/16 23:27,N,Y,264,242,3,2,1,40.7354347,-73.9826915
124,1.60191E+15,1/19/16 23:18,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,1/19/16 23:18,1/19/16 23:18,1/19/16 23:22,1/19/16 23:28,N,Y,218,214,1,0,0,40.7345463,-73.9922668
125,1.602E+15,1/20/16 8:56,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,6,1/20/16 8:56,1/20/16 8:57,1/20/16 9:01,1/20/16 9:08,N,Y,268,262,0,1,0,40.7316589,-73.9854323
126,1.602E+15,1/20/16 13:36,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,11,1/20/16 13:36,1/20/16 13:36,1/20/16 13:40,1/20/16 13:53,N,Y,274,263,2,2,1,40.7291746,-73.9872494
127,1.602E+15,1/20/16 17:04,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,7,1/20/16 17:04,1/20/16 17:05,1/20/16 17:11,1/20/16 17:18,N,Y,403,396,1,0,0,40.7357932,-73.9853797
128,1.602E+15,1/20/16 19:39,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,9,1/20/16 19:39,1/20/16 19:39,1/20/16 19:42,1/20/16 19:54,N,Y,230,221,2,2,1,40.7295535,-73.9899172
129,1.6022E+15,1/22/16 7:04,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,64,1/22/16 7:05,1/22/16 7:06,1/22/16 7:10,1/22/16 7:35,N,Y,322,258,3,2,1,40.7307173,-73.989061
130,1.6022E+15,1/22/16 9:25,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,31,1/22/16 9:26,1/22/16 9:26,1/22/16 9:29,1/22/16 9:36,N,Y,224,193,3,2,1,40.7278625,-73.9931345
131,1.60221E+15,1/22/16 17:14,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,12,1/22/16 17:14,1/22/16 17:15,1/22/16 17:19,1/22/16 17:22,N,Y,276,264,1,0,0,40.7345463,-73.9922668
132,1.6023E+15,1/23/16 2:39,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,1/23/16 2:39,1/23/16 2:40,1/23/16 2:44,1/23/16 2:56,N,Y,293,288,1,0,0,40.7295535,-73.9899172
133,1.6023E+15,1/23/16 7:45,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,138,1/23/16 7:47,1/23/16 7:48,1/23/16 7:52,1/23/16 8:05,N,Y,420,282,1,1,1,40.730379,-73.9863665
134,1.6023E+15,1/23/16 9:27,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,10,1/23/16 9:27,1/23/16 9:27,1/23/16 9:34,1/23/16 9:52,N,Y,426,416,0,1,0,40.7297863,-73.9953192
135,1.6023E+15,1/23/16 9:57,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,1/23/16 9:57,1/23/16 9:58,1/23/16 10:05,1/23/16 11:44,N,Y,452,445,1,0,0,40.7316589,-73.9854323
136,1.6023E+15,1/23/16 10:27,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,24,1/23/16 10:27,1/23/16 10:27,1/23/16 10:28,1/23/16 10:29,N,Y,51,27,0,1,0,40.7319753,-73.9881577
137,1.60231E+15,1/23/16 17:14,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,48,1/23/16 17:15,1/23/16 17:15,1/23/16 17:19,1/23/16 17:28,N,Y,326,278,2,1,1,40.733201,-73.9911174
138,1.6023E+15,1/23/16 17:28,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,12,1/23/16 17:28,1/23/16 17:28,1/23/16 17:34,1/23/16 17:48,N,Y,396,384,0,1,0,40.7346182,-73.986211
139,1.6023E+15,1/23/16 17:35,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,5,1/23/16 17:35,1/23/16 17:35,1/23/16 17:40,1/23/16 17:56,N,Y,337,332,0,1,0,40.7295535,-73.9899172
140,1.6024E+15,1/24/16 2:22,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,DEFAULT RECORD,First Alarm,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,90,1/24/16 2:24,1/24/16 2:24,1/24/16 2:27,1/24/16 2:30,N,Y,299,209,3,2,1,40.7354347,-73.9826915
141,1.6024E+15,1/24/16 11:06,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,17,1/24/16 11:06,1/24/16 11:07,1/24/16 11:12,1/24/16 11:21,N,Y,342,325,1,1,0,40.730379,-73.9863665
142,1.6024E+15,1/24/16 14:07,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,41,1/24/16 14:08,1/24/16 14:08,1/24/16 14:10,1/24/16 14:37,N,Y,194,153,2,2,1,40.7346182,-73.986211
143,1.6024E+15,1/24/16 21:24,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,17,1/24/16 21:25,1/24/16 21:25,1/24/16 21:28,1/24/16 21:42,N,Y,241,224,2,2,1,40.7346182,-73.986211
144,1.6024E+15,1/24/16 22:12,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,26,1/24/16 22:13,1/24/16 22:14,1/24/16 22:22,1/24/16 22:39,N,Y,579,553,0,1,0,40.7346182,-73.986211
